Time (Seconds),Phase Error (ns),Frequency Error (ns/ns),Temperature (deg C),Regression,Residual,,Aging Factor (1/s),Temperature Dependence (1/degC),Offset
242320,9442.655716,7.51E-11,25.92643721,6.86568E-11,-6.41E-12,,,,
242330,9443.40578,7.50E-11,25.92643997,6.86601E-11,-6.35E-12,,,,
242340,9444.15703,7.51E-11,25.92644043,6.86636E-11,-6.46E-12,,,,
242350,9444.907349,7.50E-11,25.92644373,6.86669E-11,-6.37E-12,,,,
242360,9445.657869,7.51E-11,25.92643985,6.86706E-11,-6.38E-12,,,,
242370,9446.409591,7.52E-11,25.92643943,6.86741E-11,-6.50E-12,,,,
242380,9447.160062,7.50E-11,25.92643967,6.86775E-11,-6.37E-12,,,,
242390,9447.910936,7.51E-11,25.92644181,6.86809E-11,-6.41E-12,,,,
242400,9448.661179,7.50E-11,25.92643968,6.86845E-11,-6.34E-12,,,,
242410,9449.411861,7.51E-11,25.92644203,6.86878E-11,-6.38E-12,,,,
242420,9450.162638,7.51E-11,25.92644151,6.86913E-11,-6.39E-12,,,,
242430,9450.913436,7.51E-11,25.92644312,6.86947E-11,-6.39E-12,,,,
242440,9451.66417,7.51E-11,25.92644117,6.86983E-11,-6.38E-12,,,,
242450,9452.415304,7.51E-11,25.92644089,6.87017E-11,-6.41E-12,,,,
242460,9453.166056,7.51E-11,25.92644245,6.87051E-11,-6.37E-12,,,,
242470,9453.916523,7.50E-11,25.92644184,6.87086E-11,-6.34E-12,,,,
242480,9454.667981,7.51E-11,25.92644295,6.8712E-11,-6.43E-12,,,,
242490,9455.418918,7.51E-11,25.92644046,6.87157E-11,-6.38E-12,,,,
242500,9456.169857,7.51E-11,25.92644011,6.87192E-11,-6.37E-12,,,,
242510,9456.919902,7.50E-11,25.92643944,6.87227E-11,-6.28E-12,,,,
242520,9457.671941,7.52E-11,25.92643923,6.87262E-11,-6.48E-12,,,,
242530,9458.422758,7.51E-11,25.92643771,6.87297E-11,-6.35E-12,,,,
242540,9459.17344,7.51E-11,25.92643626,6.87333E-11,-6.33E-12,,,,
242550,9459.92401,7.51E-11,25.92643664,6.87367E-11,-6.32E-12,,,,
242560,9460.675638,7.52E-11,25.9264358,6.87402E-11,-6.42E-12,,,,
242570,9461.42643,7.51E-11,25.92643322,6.87439E-11,-6.34E-12,,,,
242580,9462.177383,7.51E-11,25.92643403,6.87473E-11,-6.35E-12,,,,
242590,9462.928721,7.51E-11,25.92643009,6.8751E-11,-6.38E-12,,,,
242600,9463.679778,7.51E-11,25.92643014,6.87545E-11,-6.35E-12,,,,
242610,9464.430556,7.51E-11,25.92642977,6.8758E-11,-6.32E-12,,,,
242620,9465.181571,7.51E-11,25.92642831,6.87615E-11,-6.34E-12,,,,
242630,9465.933285,7.52E-11,25.92642578,6.87652E-11,-6.41E-12,,,,
242640,9466.6846,7.51E-11,25.92642462,6.87687E-11,-6.36E-12,,,,
242650,9467.435285,7.51E-11,25.92642124,6.87724E-11,-6.30E-12,,,,
242660,9468.186578,7.51E-11,25.9264248,6.87756E-11,-6.35E-12,,,,
242670,9468.937898,7.51E-11,25.92641952,6.87794E-11,-6.35E-12,,,,
242680,9469.689244,7.51E-11,25.92641726,6.8783E-11,-6.35E-12,,,,
242690,9470.440732,7.51E-11,25.92641569,6.87866E-11,-6.36E-12,,,,
242700,9471.191414,7.51E-11,25.92641271,6.87902E-11,-6.28E-12,,,,
242710,9471.94301,7.52E-11,25.92640919,6.87939E-11,-6.37E-12,,,,
242720,9472.694471,7.51E-11,25.92640995,6.87973E-11,-6.35E-12,,,,
242730,9473.44496,7.50E-11,25.92640754,6.8801E-11,-6.25E-12,,,,
242740,9474.197153,7.52E-11,25.92640515,6.88046E-11,-6.41E-12,,,,
242750,9474.947529,7.50E-11,25.92640155,6.88083E-11,-6.23E-12,,,,
242760,9475.699525,7.52E-11,25.92639968,6.88119E-11,-6.39E-12,,,,
242770,9476.450277,7.51E-11,25.9263964,6.88155E-11,-6.26E-12,,,,
242780,9477.202081,7.52E-11,25.92639267,6.88192E-11,-6.36E-12,,,,
242790,9477.95293,7.51E-11,25.92639171,6.88227E-11,-6.26E-12,,,,
242800,9478.704219,7.51E-11,25.92638791,6.88264E-11,-6.30E-12,,,,
242810,9479.45588,7.52E-11,25.92638492,6.88301E-11,-6.34E-12,,,,
242820,9480.207408,7.52E-11,25.9263862,6.88335E-11,-6.32E-12,,,,
242830,9480.959295,7.52E-11,25.92638103,6.88373E-11,-6.35E-12,,,,
242840,9481.710628,7.51E-11,25.92637637,6.8841E-11,-6.29E-12,,,,
242850,9482.461885,7.51E-11,25.92637211,6.88448E-11,-6.28E-12,,,,
242860,9483.213196,7.51E-11,25.9263712,6.88483E-11,-6.28E-12,,,,
242870,9483.96533,7.52E-11,25.92636906,6.88519E-11,-6.36E-12,,,,
242880,9484.716883,7.52E-11,25.92636426,6.88556E-11,-6.30E-12,,,,
242890,9485.468749,7.52E-11,25.92635916,6.88594E-11,-6.33E-12,,,,
242900,9486.219868,7.51E-11,25.92635823,6.88629E-11,-6.25E-12,,,,
242910,9486.970722,7.51E-11,25.92635394,6.88667E-11,-6.22E-12,,,,
242920,9487.723074,7.52E-11,25.92635017,6.88704E-11,-6.36E-12,,,,
242930,9488.474145,7.51E-11,25.92634719,6.8874E-11,-6.23E-12,,,,
242940,9489.2264,7.52E-11,25.92634216,6.88778E-11,-6.35E-12,,,,
242950,9489.977169,7.51E-11,25.9263379,6.88815E-11,-6.20E-12,,,,
242960,9490.729422,7.52E-11,25.92633314,6.88853E-11,-6.34E-12,,,,
242970,9491.481526,7.52E-11,25.92633112,6.88889E-11,-6.32E-12,,,,
242980,9492.23305,7.52E-11,25.92632423,6.88928E-11,-6.26E-12,,,,
242990,9492.984224,7.51E-11,25.92632219,6.88964E-11,-6.22E-12,,,,
243000,9493.736317,7.52E-11,25.92631668,6.89002E-11,-6.31E-12,,,,
243010,9494.488215,7.52E-11,25.92631311,6.89038E-11,-6.29E-12,,,,
243020,9495.239894,7.52E-11,25.92630904,6.89076E-11,-6.26E-12,,,,
243030,9495.991924,7.52E-11,25.92630456,6.89113E-11,-6.29E-12,,,,
243040,9496.743694,7.52E-11,25.92629957,6.89151E-11,-6.26E-12,,,,
243050,9497.495823,7.52E-11,25.92629532,6.89188E-11,-6.29E-12,,,,
243060,9498.24692,7.51E-11,25.92628942,6.89226E-11,-6.19E-12,,,,
243070,9498.999324,7.52E-11,25.92628635,6.89263E-11,-6.31E-12,,,,
243080,9499.750175,7.51E-11,25.92628258,6.893E-11,-6.16E-12,,,,
243090,9500.50265,7.52E-11,25.92627606,6.89338E-11,-6.31E-12,,,,
243100,9501.254621,7.52E-11,25.92627135,6.89376E-11,-6.26E-12,,,,
243110,9502.006644,7.52E-11,25.92626716,6.89413E-11,-6.26E-12,,,,
243120,9502.758526,7.52E-11,25.92626091,6.89452E-11,-6.24E-12,,,,
243130,9503.510415,7.52E-11,25.92625823,6.89488E-11,-6.24E-12,,,,
243140,9504.262347,7.52E-11,25.92624984,6.89528E-11,-6.24E-12,,,,
243150,9505.014026,7.52E-11,25.92624456,6.89566E-11,-6.21E-12,,,,
243160,9505.766572,7.53E-11,25.92624023,6.89603E-11,-6.29E-12,,,,
243170,9506.518144,7.52E-11,25.92623519,6.89641E-11,-6.19E-12,,,,
243180,9507.27081,7.53E-11,25.92622737,6.8968E-11,-6.30E-12,,,,
243190,9508.022234,7.51E-11,25.92622185,6.89718E-11,-6.17E-12,,,,
243200,9508.774333,7.52E-11,25.92621499,6.89757E-11,-6.23E-12,,,,
243210,9509.526469,7.52E-11,25.92621001,6.89795E-11,-6.23E-12,,,,
243220,9510.278998,7.53E-11,25.92620466,6.89833E-11,-6.27E-12,,,,
243230,9511.03059,7.52E-11,25.92619846,6.89871E-11,-6.17E-12,,,,
243240,9511.783637,7.53E-11,25.9261938,6.89909E-11,-6.31E-12,,,,
243250,9512.535439,7.52E-11,25.92618549,6.89948E-11,-6.19E-12,,,,
243260,9513.287289,7.52E-11,25.92617879,6.89987E-11,-6.19E-12,,,,
243270,9514.039043,7.52E-11,25.92617247,6.90026E-11,-6.17E-12,,,,
243280,9514.791791,7.53E-11,25.92616785,6.90063E-11,-6.27E-12,,,,
243290,9515.543943,7.52E-11,25.92615943,6.90103E-11,-6.20E-12,,,,
243300,9516.297129,7.53E-11,25.9261548,6.9014E-11,-6.30E-12,,,,
243310,9517.048015,7.51E-11,25.92614686,6.9018E-11,-6.07E-12,,,,
243320,9517.801005,7.53E-11,25.92613826,6.9022E-11,-6.28E-12,,,,
243330,9518.552698,7.52E-11,25.92613209,6.90258E-11,-6.14E-12,,,,
243340,9519.30521,7.53E-11,25.92612744,6.90296E-11,-6.22E-12,,,,
243350,9520.057882,7.53E-11,25.92612168,6.90334E-11,-6.23E-12,,,,
243360,9520.809813,7.52E-11,25.92611141,6.90375E-11,-6.16E-12,,,,
243370,9521.562681,7.53E-11,25.92610388,6.90414E-11,-6.25E-12,,,,
243380,9522.314809,7.52E-11,25.92609863,6.90452E-11,-6.17E-12,,,,
243390,9523.066616,7.52E-11,25.92608941,6.90492E-11,-6.13E-12,,,,
243400,9523.819191,7.53E-11,25.92608492,6.90529E-11,-6.20E-12,,,,
243410,9524.571843,7.53E-11,25.92607388,6.90571E-11,-6.21E-12,,,,
243420,9525.324968,7.53E-11,25.92606807,6.90609E-11,-6.25E-12,,,,
243430,9526.076792,7.52E-11,25.92606039,6.90648E-11,-6.12E-12,,,,
243440,9526.829712,7.53E-11,25.92605594,6.90686E-11,-6.22E-12,,,,
243450,9527.581845,7.52E-11,25.92604546,6.90727E-11,-6.14E-12,,,,
243460,9528.33359,7.52E-11,25.92603604,6.90767E-11,-6.10E-12,,,,
243470,9529.087071,7.53E-11,25.92602939,6.90806E-11,-6.27E-12,,,,
243480,9529.839296,7.52E-11,25.92602346,6.90844E-11,-6.14E-12,,,,
243490,9530.592209,7.53E-11,25.92601553,6.90884E-11,-6.20E-12,,,,
243500,9531.344456,7.52E-11,25.9260075,6.90923E-11,-6.13E-12,,,,
243510,9532.096509,7.52E-11,25.92599948,6.90963E-11,-6.11E-12,,,,
243520,9532.849769,7.53E-11,25.92598757,6.91005E-11,-6.23E-12,,,,
243530,9533.602701,7.53E-11,25.92598172,6.91043E-11,-6.19E-12,,,,
243540,9534.354463,7.52E-11,25.92597077,6.91084E-11,-6.07E-12,,,,
243550,9535.107446,7.53E-11,25.92596429,6.91123E-11,-6.19E-12,,,,
243560,9535.861026,7.54E-11,25.92595677,6.91162E-11,-6.24E-12,,,,
243570,9536.612932,7.52E-11,25.92594597,6.91203E-11,-6.07E-12,,,,
243580,9537.365894,7.53E-11,25.92593617,6.91244E-11,-6.17E-12,,,,
243590,9538.119168,7.53E-11,25.9259285,6.91283E-11,-6.20E-12,,,,
243600,9538.871187,7.52E-11,25.92591871,6.91324E-11,-6.07E-12,,,,
243610,9539.624213,7.53E-11,25.92591049,6.91363E-11,-6.17E-12,,,,
243620,9540.376323,7.52E-11,25.92590283,6.91403E-11,-6.07E-12,,,,
243630,9541.129608,7.53E-11,25.9258924,6.91444E-11,-6.18E-12,,,,
243640,9541.882595,7.53E-11,25.92588479,6.91483E-11,-6.15E-12,,,,
243650,9542.634853,7.52E-11,25.92587548,6.91523E-11,-6.07E-12,,,,
243660,9543.387854,7.53E-11,25.92586227,6.91566E-11,-6.14E-12,,,,
243670,9544.140983,7.53E-11,25.92585494,6.91605E-11,-6.15E-12,,,,
243680,9544.894118,7.53E-11,25.92584356,6.91646E-11,-6.15E-12,,,,
243690,9545.646552,7.52E-11,25.92583614,6.91686E-11,-6.07E-12,,,,
243700,9546.399945,7.53E-11,25.92582452,6.91727E-11,-6.17E-12,,,,
243710,9547.153208,7.53E-11,25.92581467,6.91768E-11,-6.15E-12,,,,
243720,9547.90549,7.52E-11,25.92580602,6.91808E-11,-6.05E-12,,,,
243730,9548.65849,7.53E-11,25.92579461,6.91849E-11,-6.12E-12,,,,
243740,9549.411324,7.53E-11,25.92578635,6.91889E-11,-6.09E-12,,,,
243750,9550.164221,7.53E-11,25.92577596,6.9193E-11,-6.10E-12,,,,
243760,9550.918104,7.54E-11,25.92576417,6.91972E-11,-6.19E-12,,,,
243770,9551.670907,7.53E-11,25.92575717,6.92011E-11,-6.08E-12,,,,
243780,9552.423923,7.53E-11,25.925743,6.92054E-11,-6.10E-12,,,,
243790,9553.177071,7.53E-11,25.9257321,6.92095E-11,-6.11E-12,,,,
243800,9553.930938,7.54E-11,25.92572189,6.92136E-11,-6.17E-12,,,,
243810,9554.682753,7.52E-11,25.92571338,6.92176E-11,-5.96E-12,,,,
243820,9555.436916,7.54E-11,25.92570139,6.92218E-11,-6.19E-12,,,,
243830,9556.189503,7.53E-11,25.92569009,6.92259E-11,-6.03E-12,,,,
243840,9556.943019,7.54E-11,25.92567845,6.92301E-11,-6.12E-12,,,,
243850,9557.696007,7.53E-11,25.92566768,6.92342E-11,-6.06E-12,,,,
243860,9558.449078,7.53E-11,25.92565607,6.92384E-11,-6.07E-12,,,,
243870,9559.201834,7.53E-11,25.92564709,6.92424E-11,-6.03E-12,,,,
243880,9559.955598,7.54E-11,25.92563489,6.92466E-11,-6.13E-12,,,,
243890,9560.709008,7.53E-11,25.92562204,6.92508E-11,-6.09E-12,,,,
243900,9561.461702,7.53E-11,25.92561101,6.9255E-11,-6.01E-12,,,,
243910,9562.214953,7.53E-11,25.92560118,6.9259E-11,-6.07E-12,,,,
243920,9562.9688,7.54E-11,25.92558889,6.92633E-11,-6.12E-12,,,,
243930,9563.7223,7.54E-11,25.92558025,6.92672E-11,-6.08E-12,,,,
243940,9564.47574,7.53E-11,25.92556702,6.92715E-11,-6.07E-12,,,,
243950,9565.228489,7.53E-11,25.92555446,6.92757E-11,-6.00E-12,,,,
243960,9565.981949,7.53E-11,25.92554117,6.928E-11,-6.07E-12,,,,
243970,9566.73556,7.54E-11,25.92553119,6.92841E-11,-6.08E-12,,,,
243980,9567.489702,7.54E-11,25.92551724,6.92884E-11,-6.13E-12,,,,
243990,9568.241815,7.52E-11,25.92550688,6.92925E-11,-5.92E-12,,,,
244000,9568.995833,7.54E-11,25.92549304,6.92968E-11,-6.11E-12,,,,
244010,9569.749681,7.54E-11,25.92548174,6.93009E-11,-6.08E-12,,,,
244020,9570.503087,7.53E-11,25.92546878,6.93052E-11,-6.04E-12,,,,
244030,9571.25628,7.53E-11,25.92545527,6.93095E-11,-6.01E-12,,,,
244040,9572.010242,7.54E-11,25.92544167,6.93137E-11,-6.08E-12,,,,
244050,9572.763573,7.53E-11,25.92542956,6.93179E-11,-6.02E-12,,,,
244060,9573.517396,7.54E-11,25.92542106,6.93219E-11,-6.06E-12,,,,
244070,9574.270633,7.53E-11,25.92540704,6.93262E-11,-6.00E-12,,,,
244080,9575.024323,7.54E-11,25.92539263,6.93306E-11,-6.04E-12,,,,
244090,9575.778122,7.54E-11,25.92537691,6.9335E-11,-6.04E-12,,,,
244100,9576.532154,7.54E-11,25.92536452,6.93392E-11,-6.06E-12,,,,
244110,9577.285735,7.54E-11,25.92535267,6.93434E-11,-6.01E-12,,,,
244120,9578.038744,7.53E-11,25.92534164,6.93475E-11,-5.95E-12,,,,
244130,9578.792929,7.54E-11,25.92532496,6.9352E-11,-6.07E-12,,,,
244140,9579.546167,7.53E-11,25.9253156,6.9356E-11,-5.97E-12,,,,
244150,9580.300135,7.54E-11,25.92530151,6.93604E-11,-6.04E-12,,,,
244160,9581.054257,7.54E-11,25.9252847,6.93648E-11,-6.05E-12,,,,
244170,9581.808094,7.54E-11,25.92527028,6.93692E-11,-6.01E-12,,,,
244180,9582.561414,7.53E-11,25.92526016,6.93732E-11,-5.96E-12,,,,
244190,9583.315327,7.54E-11,25.9252444,6.93777E-11,-6.01E-12,,,,
244200,9584.06957,7.54E-11,25.92523148,6.93819E-11,-6.04E-12,,,,
244210,9584.823286,7.54E-11,25.92521611,6.93863E-11,-5.99E-12,,,,
244220,9585.57734,7.54E-11,25.92520095,6.93907E-11,-6.01E-12,,,,
244230,9586.329812,7.52E-11,25.92518711,6.9395E-11,-5.85E-12,,,,
244240,9587.085045,7.55E-11,25.92517406,6.93992E-11,-6.12E-12,,,,
244250,9587.839423,7.54E-11,25.92516028,6.94035E-11,-6.03E-12,,,,
244260,9588.592739,7.53E-11,25.92514279,6.94081E-11,-5.92E-12,,,,
244270,9589.347015,7.54E-11,25.92513069,6.94123E-11,-6.02E-12,,,,
244280,9590.100663,7.54E-11,25.9251157,6.94166E-11,-5.95E-12,,,,
244290,9590.854838,7.54E-11,25.92509951,6.94211E-11,-6.00E-12,,,,
244300,9591.608966,7.54E-11,25.92508694,6.94253E-11,-5.99E-12,,,,
244310,9592.362141,7.53E-11,25.92507107,6.94297E-11,-5.89E-12,,,,
244320,9593.117117,7.55E-11,25.92505624,6.94341E-11,-6.06E-12,,,,
244330,9593.870553,7.53E-11,25.92504139,6.94385E-11,-5.91E-12,,,,
244340,9594.624994,7.54E-11,25.92502771,6.94427E-11,-6.00E-12,,,,
244350,9595.37982,7.55E-11,25.92501125,6.94472E-11,-6.04E-12,,,,
244360,9596.132615,7.53E-11,25.92499547,6.94516E-11,-5.83E-12,,,,
244370,9596.887946,7.55E-11,25.9249805,6.9456E-11,-6.08E-12,,,,
244380,9597.641228,7.53E-11,25.92496467,6.94604E-11,-5.87E-12,,,,
244390,9598.395658,7.54E-11,25.92494902,6.94648E-11,-5.98E-12,,,,
244400,9599.150398,7.55E-11,25.92493395,6.94692E-11,-6.00E-12,,,,
244410,9599.904722,7.54E-11,25.92491609,6.94737E-11,-5.96E-12,,,,
244420,9600.658182,7.53E-11,25.92490178,6.94781E-11,-5.87E-12,,,,
244430,9601.413434,7.55E-11,25.92488683,6.94824E-11,-6.04E-12,,,,
244440,9602.167692,7.54E-11,25.92486672,6.94871E-11,-5.94E-12,,,,
244450,9602.921606,7.54E-11,25.92485284,6.94914E-11,-5.90E-12,,,,
244460,9603.676133,7.55E-11,25.92483575,6.94959E-11,-5.96E-12,,,,
244470,9604.430307,7.54E-11,25.92482179,6.95002E-11,-5.92E-12,,,,
244480,9605.184974,7.55E-11,25.92480332,6.95048E-11,-5.96E-12,,,,
244490,9605.939563,7.55E-11,25.92478651,6.95093E-11,-5.95E-12,,,,
244500,9606.693488,7.54E-11,25.92477074,6.95137E-11,-5.88E-12,,,,
244510,9607.447876,7.54E-11,25.92475197,6.95183E-11,-5.92E-12,,,,
244520,9608.202554,7.55E-11,25.92473585,6.95228E-11,-5.94E-12,,,,
244530,9608.95702,7.54E-11,25.92472334,6.9527E-11,-5.92E-12,,,,
244540,9609.711161,7.54E-11,25.92470626,6.95315E-11,-5.88E-12,,,,
244550,9610.466007,7.55E-11,25.92468717,6.95361E-11,-5.95E-12,,,,
244560,9611.220861,7.55E-11,25.92466997,6.95406E-11,-5.94E-12,,,,
244570,9611.97491,7.54E-11,25.92465289,6.95451E-11,-5.86E-12,,,,
244580,9612.72941,7.55E-11,25.92463708,6.95495E-11,-5.90E-12,,,,
244590,9613.484367,7.55E-11,25.92461946,6.9554E-11,-5.94E-12,,,,
244600,9614.239696,7.55E-11,25.92460033,6.95587E-11,-5.97E-12,,,,
244610,9614.993753,7.54E-11,25.92458391,6.95631E-11,-5.84E-12,,,,
244620,9615.748362,7.55E-11,25.92456652,6.95676E-11,-5.89E-12,,,,
244630,9616.50279,7.54E-11,25.92454878,6.95722E-11,-5.87E-12,,,,
244640,9617.258099,7.55E-11,25.92452939,6.95768E-11,-5.95E-12,,,,
244650,9618.012833,7.55E-11,25.9245131,6.95813E-11,-5.89E-12,,,,
244660,9618.767177,7.54E-11,25.92449709,6.95857E-11,-5.85E-12,,,,
244670,9619.522021,7.55E-11,25.92447581,6.95904E-11,-5.89E-12,,,,
244680,9620.276614,7.55E-11,25.92445758,6.9595E-11,-5.86E-12,,,,
244690,9621.031171,7.55E-11,25.92444282,6.95994E-11,-5.86E-12,,,,
244700,9621.78588,7.55E-11,25.92442148,6.96041E-11,-5.87E-12,,,,
244710,9622.540647,7.55E-11,25.9244044,6.96086E-11,-5.87E-12,,,,
244720,9623.295804,7.55E-11,25.92438532,6.96132E-11,-5.90E-12,,,,
244730,9624.050293,7.54E-11,25.92436517,6.96179E-11,-5.83E-12,,,,
244740,9624.805982,7.56E-11,25.92434777,6.96224E-11,-5.95E-12,,,,
244750,9625.561226,7.55E-11,25.92433121,6.96269E-11,-5.90E-12,,,,
244760,9626.315428,7.54E-11,25.9243114,6.96315E-11,-5.79E-12,,,,
244770,9627.070397,7.55E-11,25.92429574,6.9636E-11,-5.86E-12,,,,
244780,9627.825532,7.55E-11,25.9242727,6.96408E-11,-5.87E-12,,,,
244790,9628.580655,7.55E-11,25.92425604,6.96453E-11,-5.87E-12,,,,
244800,9629.335571,7.55E-11,25.92423653,6.96499E-11,-5.84E-12,,,,
244810,9630.091042,7.55E-11,25.92421717,6.96546E-11,-5.89E-12,,,,
244820,9630.845511,7.54E-11,25.92419634,6.96593E-11,-5.79E-12,,,,
244830,9631.600715,7.55E-11,25.92417734,6.96639E-11,-5.86E-12,,,,
244840,9632.356326,7.56E-11,25.92415886,6.96685E-11,-5.89E-12,,,,
244850,9633.11072,7.54E-11,25.92413656,6.96733E-11,-5.77E-12,,,,
244860,9633.866457,7.56E-11,25.9241213,6.96777E-11,-5.90E-12,,,,
244870,9634.620867,7.54E-11,25.92409449,6.96828E-11,-5.76E-12,,,,
244880,9635.376947,7.56E-11,25.92408086,6.9687E-11,-5.92E-12,,,,
244890,9636.131758,7.55E-11,25.9240579,6.96919E-11,-5.79E-12,,,,
244900,9636.88701,7.55E-11,25.9240352,6.96967E-11,-5.83E-12,,,,
244910,9637.64243,7.55E-11,25.92401829,6.97012E-11,-5.84E-12,,,,
244920,9638.39793,7.55E-11,25.92399564,6.9706E-11,-5.84E-12,,,,
244930,9639.153,7.55E-11,25.92397834,6.97106E-11,-5.80E-12,,,,
244940,9639.907738,7.55E-11,25.92395581,6.97154E-11,-5.76E-12,,,,
244950,9640.66352,7.56E-11,25.92393423,6.97201E-11,-5.86E-12,,,,
244960,9641.418707,7.55E-11,25.92391739,6.97246E-11,-5.79E-12,,,,
244970,9642.174198,7.55E-11,25.92389347,6.97295E-11,-5.82E-12,,,,
244980,9642.930001,7.56E-11,25.92387401,6.97342E-11,-5.85E-12,,,,
244990,9643.684692,7.55E-11,25.92385473,6.97388E-11,-5.73E-12,,,,
245000,9644.441107,7.56E-11,25.92383231,6.97436E-11,-5.90E-12,,,,
245010,9645.195813,7.55E-11,25.92381084,6.97484E-11,-5.72E-12,,,,
245020,9645.951816,7.56E-11,25.92379089,6.97531E-11,-5.85E-12,,,,
245030,9646.707764,7.56E-11,25.92376785,6.97579E-11,-5.84E-12,,,,
245040,9647.462299,7.55E-11,25.923747,6.97626E-11,-5.69E-12,,,,
245050,9648.218665,7.56E-11,25.92372712,6.97673E-11,-5.87E-12,,,,
245060,9648.97387,7.55E-11,25.92370677,6.9772E-11,-5.75E-12,,,,
245070,9649.729184,7.55E-11,25.92368542,6.97767E-11,-5.75E-12,,,,
245080,9650.48509,7.56E-11,25.9236614,6.97817E-11,-5.81E-12,,,,
245090,9651.240453,7.55E-11,25.92363865,6.97865E-11,-5.75E-12,,,,
245100,9651.996515,7.56E-11,25.92361855,6.97912E-11,-5.82E-12,,,,
245110,9652.752473,7.56E-11,25.92359533,6.9796E-11,-5.80E-12,,,,
245120,9653.507438,7.55E-11,25.92357525,6.98007E-11,-5.70E-12,,,,
245130,9654.263764,7.56E-11,25.92355332,6.98055E-11,-5.83E-12,,,,
245140,9655.019352,7.56E-11,25.92353179,6.98103E-11,-5.75E-12,,,,
245150,9655.774839,7.55E-11,25.92350622,6.98153E-11,-5.73E-12,,,,
245160,9656.531278,7.56E-11,25.92348438,6.98201E-11,-5.82E-12,,,,
245170,9657.286594,7.55E-11,25.9234623,6.98248E-11,-5.71E-12,,,,
245180,9658.042827,7.56E-11,25.92343822,6.98298E-11,-5.79E-12,,,,
245190,9658.798801,7.56E-11,25.92341613,6.98346E-11,-5.76E-12,,,,
245200,9659.554325,7.56E-11,25.92339439,6.98393E-11,-5.71E-12,,,,
245210,9660.309867,7.56E-11,25.92337387,6.9844E-11,-5.71E-12,,,,
245220,9661.066001,7.56E-11,25.92334923,6.9849E-11,-5.76E-12,,,,
245230,9661.822176,7.56E-11,25.92332608,6.98539E-11,-5.76E-12,,,,
245240,9662.578301,7.56E-11,25.9233005,6.98589E-11,-5.75E-12,,,,
245250,9663.333864,7.56E-11,25.92328003,6.98636E-11,-5.69E-12,,,,
245260,9664.090167,7.56E-11,25.9232549,6.98685E-11,-5.76E-12,,,,
245270,9664.846306,7.56E-11,25.92323255,6.98734E-11,-5.74E-12,,,,
245280,9665.602731,7.56E-11,25.923207,6.98784E-11,-5.76E-12,,,,
245290,9666.359144,7.56E-11,25.92318685,6.9883E-11,-5.76E-12,,,,
245300,9667.114575,7.55E-11,25.92316034,6.98881E-11,-5.66E-12,,,,
245310,9667.870938,7.56E-11,25.92313749,6.98929E-11,-5.74E-12,,,,
245320,9668.627252,7.56E-11,25.92311405,6.98978E-11,-5.73E-12,,,,
245330,9669.383739,7.56E-11,25.92309085,6.99027E-11,-5.75E-12,,,,
245340,9670.140001,7.56E-11,25.92306754,6.99076E-11,-5.72E-12,,,,
245350,9670.895573,7.56E-11,25.92304195,6.99126E-11,-5.64E-12,,,,
245360,9671.651903,7.56E-11,25.9230191,6.99174E-11,-5.72E-12,,,,
245370,9672.40841,7.57E-11,25.92299296,6.99224E-11,-5.73E-12,,,,
245380,9673.164746,7.56E-11,25.92297183,6.99272E-11,-5.71E-12,,,,
245390,9673.920709,7.56E-11,25.9229438,6.99323E-11,-5.66E-12,,,,
245400,9674.676941,7.56E-11,25.92291967,6.99373E-11,-5.69E-12,,,,
245410,9675.434102,7.57E-11,25.92289839,6.9942E-11,-5.77E-12,,,,
245420,9676.19008,7.56E-11,25.92287297,6.9947E-11,-5.65E-12,,,,
245430,9676.946818,7.57E-11,25.92284572,6.99521E-11,-5.72E-12,,,,
245440,9677.702821,7.56E-11,25.92282143,6.9957E-11,-5.64E-12,,,,
245450,9678.45952,7.57E-11,25.92279348,6.99622E-11,-5.71E-12,,,,
245460,9679.215331,7.56E-11,25.92277147,6.9967E-11,-5.61E-12,,,,
245470,9679.972699,7.57E-11,25.92274621,6.9972E-11,-5.76E-12,,,,
245480,9680.729075,7.56E-11,25.92271841,6.99771E-11,-5.66E-12,,,,
245490,9681.485713,7.57E-11,25.92269353,6.99821E-11,-5.68E-12,,,,
245500,9682.242351,7.57E-11,25.92266879,6.9987E-11,-5.68E-12,,,,
245510,9682.999175,7.57E-11,25.9226454,6.99919E-11,-5.69E-12,,,,
245520,9683.755416,7.56E-11,25.92261859,6.9997E-11,-5.63E-12,,,,
245531,9684.587813,7.57E-11,25.92259104,7.00025E-11,-5.67E-12,,,,
245541,9685.344473,7.57E-11,25.92256297,7.00076E-11,-5.66E-12,,,,
245551,9686.1012,7.57E-11,25.92253911,7.00125E-11,-5.66E-12,,,,
245561,9686.857898,7.57E-11,25.92251084,7.00177E-11,-5.65E-12,,,,
245571,9687.614784,7.57E-11,25.92248484,7.00227E-11,-5.67E-12,,,,
245581,9688.37167,7.57E-11,25.92245931,7.00277E-11,-5.66E-12,,,,
245591,9689.128695,7.57E-11,25.92243226,7.00328E-11,-5.67E-12,,,,
245601,9689.885638,7.57E-11,25.92240674,7.00378E-11,-5.66E-12,,,,
245611,9690.641907,7.56E-11,25.92238159,7.00428E-11,-5.58E-12,,,,
245621,9691.399662,7.58E-11,25.9223547,7.00479E-11,-5.73E-12,,,,
